timestamp,gps_vel_x,gps_vel_y,gps_vel_z,gps_lat,gps_lon,gps_alt,eph,epv
1.7275286304181844e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286304691855e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305201866e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286305711877e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
1.7275286306221888e+18,0.0,0.0,0.0,47.64147000329858,-122.14016251031511,121.36575317382812,0.10000111907720566,0.10000111907720566
