timestamp,accel_x,accel_y,accel_z
1.721572042458755e+18,-0.017497122287750244,0.013709809631109238,-9.872705459594727
1.7215720424647552e+18,-0.008050268515944481,0.0024272347800433636,-9.819341659545898
1.7215720424737554e+18,-0.06912923604249954,0.0009314730996266007,-9.870100021362305
1.7215720424797555e+18,0.05948765203356743,0.00721181184053421,-9.76618766784668
1.7215720424857556e+18,-0.04697657749056816,0.0939369648694992,-9.77733325958252
1.7215720424917558e+18,0.007300103548914194,0.04632788896560669,-9.811823844909668
1.721572042500756e+18,0.010733240284025669,-0.007642033975571394,-9.827974319458008
1.721572042506756e+18,-0.05951008200645447,0.02917637676000595,-9.824872970581055
1.7215720425157563e+18,-0.0169655941426754,0.0021640441846102476,-9.793144226074219
1.7215720425217564e+18,0.01362393144518137,-0.07145910710096359,-9.743043899536133
1.7215720425277565e+18,-0.016614880412817,0.06892373412847519,-9.758381843566895
1.7215720425367567e+18,0.10261346399784088,0.011555839329957962,-9.74153995513916
1.7215720425427569e+18,0.0725499764084816,0.007715452928096056,-9.815112113952637
1.721572042548757e+18,0.027504339814186096,0.002102975035086274,-9.800479888916016
1.7215720425577572e+18,-0.028685949742794037,-0.007787778507918119,-9.90568733215332
1.7215720425637573e+18,-0.003606011625379324,0.01097802072763443,-9.836018562316895
1.7215720425727575e+18,0.021987492218613625,0.011705189943313599,-9.88370132446289
1.7215720425787576e+18,0.030295277014374733,0.03860613331198692,-9.82117748260498
1.7215720425847578e+18,0.022167323157191277,-0.028071805834770203,-9.843361854553223
1.721572042590758e+18,-0.04386512562632561,-0.0540185309946537,-9.865608215332031
1.721572042599758e+18,0.00017053814372047782,0.01513713225722313,-9.795851707458496
1.7215720426057582e+18,-0.005630410276353359,0.027367696166038513,-9.708975791931152
1.7215720426117583e+18,-0.02809079922735691,0.0043348814360797405,-9.748762130737305
1.7215720426177585e+18,-0.03883398324251175,-0.0070042964071035385,-9.829690933227539
1.7215720426237586e+18,-0.0012999029131606221,-0.014719123020768166,-9.780463218688965
1.7215720426297587e+18,0.05087827518582344,-0.05671919882297516,-9.78955364227295
1.7215720426357588e+18,-0.027933605015277863,-0.06602241843938828,-9.80038833618164
1.721572042641759e+18,0.037062134593725204,0.0045141237787902355,-9.799829483032227
1.721572042647759e+18,0.023387985303997993,-0.04723237082362175,-9.838247299194336
1.7215720426507592e+18,-0.04264330118894577,0.0016751047223806381,-9.818133354187012
1.7215720426567593e+18,-0.0008791080326773226,0.08103405684232712,-9.788694381713867
1.7215720426627594e+18,-0.04192453995347023,-0.04496707767248154,-9.78170394897461
1.7215720426687596e+18,0.026285674422979355,0.03804070129990578,-9.868013381958008
1.7215720426747597e+18,-0.09597604721784592,-0.050242647528648376,-9.77487564086914
1.7215720426807598e+18,0.006846904754638672,-0.014439735561609268,-9.77113151550293
1.72157204268676e+18,-0.0441996231675148,-0.04974865913391113,-9.807730674743652
1.72157204269276e+18,-0.0022085634991526604,0.026488831266760826,-9.78488540649414
1.7215720426957601e+18,-0.019523749127984047,0.049379169940948486,-9.87331485748291
1.7215720427017603e+18,0.030191009864211082,-0.03181660175323486,-9.886914253234863
1.7215720427077604e+18,0.015156437642872334,0.0018356515793129802,-9.692404747009277
1.7215720427137605e+18,0.06642454117536545,0.01095159724354744,-9.79776382446289
1.7215720427197606e+18,-0.03175990656018257,0.008321596309542656,-9.808646202087402
1.7215720427257608e+18,-0.04628656432032585,-0.04124954715371132,-9.848576545715332
1.721572042731761e+18,-0.014612666331231594,0.012526458129286766,-9.772777557373047
1.721572042737761e+18,-0.05124157667160034,-0.0017542294226586819,-9.752059936523438
1.7215720427437612e+18,-0.07301472127437592,-0.03546867519617081,-9.802178382873535
1.7215720427497613e+18,-0.01595195196568966,0.013550504110753536,-9.780953407287598
1.7215720427557614e+18,-0.016944944858551025,-0.006538863759487867,-9.879395484924316
1.7215720427587615e+18,-0.058612555265426636,0.013586513698101044,-9.792746543884277
1.7215720427647616e+18,-0.009194185957312584,0.03164913132786751,-9.81432819366455
1.7215720427707617e+18,0.03845147043466568,0.027387313544750214,-9.821188926696777
1.7215720427737618e+18,0.037056997418403625,0.057366274297237396,-9.78069019317627
1.721572042779762e+18,0.03600011020898819,-0.03515887260437012,-9.781310081481934
1.721572042785762e+18,-0.004345862660557032,0.018935535103082657,-9.859743118286133
1.7215720427917622e+18,0.03133128583431244,-0.01925257220864296,-9.850622177124023
1.7215720427977623e+18,0.024948833510279655,-0.049533113837242126,-9.774406433105469
1.7215720428007624e+18,-0.03472581505775452,-0.057201553136110306,-9.776996612548828
1.7215720428067625e+18,-0.006771499756723642,-0.05846279114484787,-9.828596115112305
1.7215720428127626e+18,-0.03292910009622574,0.07559721916913986,-9.74519157409668
1.7215720428157627e+18,-0.04472830146551132,-0.062344808131456375,-9.806361198425293
1.7215720428217628e+18,0.01684962958097458,0.0002025948342634365,-9.818710327148438
1.721572042827763e+18,-0.014773164875805378,-0.06930312514305115,-9.839366912841797
1.721572042833763e+18,0.015274434350430965,0.01962186023592949,-9.837428092956543
