timestamp,gyro_x,gyro_y,gyro_z
1.7275271289701542e+18,-0.001841083518229425,-0.00046674409531988204,-0.0029481451492756605
1.7275271289791544e+18,0.0003191498399246484,-0.0012204187223687768,0.0009618082549422979
1.7275271289821545e+18,-0.0002379647339694202,-0.003614939283579588,-0.0009500895394012332
1.7275271289881546e+18,0.00017848113202489913,-0.0009527078364044428,0.0014918704982846975
1.7275271289941548e+18,-0.00018401390116196126,-0.00028972860309295356,-0.003108892822638154
1.727527129000155e+18,-0.0013290049973875284,0.0009522811160422862,0.0007170048775151372
1.727527129003155e+18,0.00014544939040206373,0.0002763297816272825,0.00048020188114605844
1.727527129009155e+18,0.0009337090887129307,0.0005200676969252527,0.0007117931381799281
1.7275271290151552e+18,0.0005153656238690019,-0.0004860585031565279,8.417871140409261e-05
1.7275271290211553e+18,-0.0010740262223407626,0.0008701329352334142,0.0006280256784521043
1.7275271290241554e+18,-0.0002092167705995962,-0.0007937480113469064,0.0022092454601079226
1.7275271290301555e+18,-0.0005713735590688884,-4.5909444452263415e-05,-0.0017460724338889122
1.7275271290361556e+18,-0.0007289483910426497,0.0016058245673775673,0.0010100728832185268
1.7275271290451558e+18,0.0009360938565805554,0.0015630318084731698,0.0017911804607138038
1.727527129048156e+18,0.0007813537959009409,3.4457483707228675e-05,-3.564914732123725e-05
1.727527129054156e+18,0.0020024345722049475,-0.0006034331163391471,-0.0018629265250638127
1.7275271290601562e+18,-0.0021478112321347,-0.000294991914415732,0.002607661997899413
1.7275271290631562e+18,0.0005011035827919841,0.0007789952796883881,0.0002747834660112858
1.7275271290691564e+18,-0.0010272808140143752,-0.0004482814692892134,-0.0005198442377150059
1.7275271290751565e+18,0.0040754033252596855,0.000626273569650948,-0.0030038654804229736
1.7275271290811566e+18,-0.0003649913414847106,-0.0017029065638780594,0.001190465991385281
1.7275271290871567e+18,0.0038858652114868164,-0.0016558991046622396,0.0022197056096047163
1.7275271290901568e+18,0.0011735825100913644,-0.0011163809103891253,-0.0016852507833391428
1.727527129096157e+18,-0.0008839417714625597,-0.0012186744716018438,-7.824651402188465e-05
1.727527129102157e+18,-0.0018168960232287645,-0.00038626129389740527,0.0011503276182338595
1.7275271291081572e+18,0.0006494305562227964,-0.0005597428535111248,-0.0018913275562226772
1.7275271291111572e+18,0.0018513842951506376,-0.0004983332473784685,-0.0011680801399052143
1.7275271291171574e+18,0.0009616856114007533,0.001551601686514914,0.00039335855399258435
1.7275271291231575e+18,0.00024106886121444404,0.0015891531948000193,-0.00098805024754256
1.7275271291261576e+18,-0.0006143680075183511,-0.004369025118649006,-0.0002782914089038968
1.7275271291321577e+18,-0.0006156604504212737,-0.0019919637124985456,-0.0013690697960555553
1.7275271291381578e+18,0.0009862446459010243,0.005565278697758913,-0.0035278371069580317
1.727527129144158e+18,0.0014635637635365129,-0.0006783678545616567,-0.0008260334143415093
1.727527129147158e+18,-0.00023423807579092681,-0.00036035574157722294,0.0014233291149139404
1.7275271291531581e+18,-0.001314621651545167,0.00023930668248794973,-9.98166433419101e-05
1.7275271291591583e+18,-0.0014833478489890695,0.004042718093842268,-0.0018092099344357848
1.7275271291621583e+18,0.0026514639612287283,0.00018907101184595376,0.002080412581562996
1.7275271291711585e+18,0.0026456424966454506,-0.00225218222476542,-0.0030359928496181965
1.7275271291741586e+18,-0.0009132746490649879,0.0022114417515695095,-0.0004936788463965058
1.7275271291801587e+18,-0.0005612869863398373,-0.0010303676826879382,-0.0027827953454107046
1.7275271291861588e+18,-0.0017889949958771467,7.892863504821435e-05,-1.5177007298916578e-05
1.727527129189159e+18,0.00031582030351273715,0.0011198107386007905,0.003329182043671608
1.727527129195159e+18,-0.00034047712688334286,-0.002295023063197732,-0.0016800935845822096
1.7275271292011592e+18,0.0003784578002523631,-0.0023969027679413557,-0.00039620904135517776
1.7275271292071593e+18,-0.0022871424444019794,-0.0017694307025521994,-0.0022594307083636522
1.7275271292101594e+18,-0.0027681707870215178,-1.494890238973312e-05,-0.0016801393358036876
1.7275271292161595e+18,0.00028892126283608377,-0.0005766084068454802,-0.0021757683716714382
1.7275271292191596e+18,0.00018389431352261454,0.002150275744497776,-0.0008247738005593419
1.7275271292251597e+18,0.00022010527027305216,0.0016919708577916026,-0.0032528983429074287
1.7275271292311598e+18,0.00020342698553577065,0.0027537201531231403,-3.8461843359982595e-05
1.72752712923716e+18,0.0020820393692702055,-0.001611863961443305,0.003096613334491849
1.72752712924016e+18,-0.00021350450697354972,0.0010301257716491818,0.0010891790734604
1.7275271292461601e+18,-0.0002532957005314529,-0.0008344777161255479,-0.000822224305011332
1.7275271292521603e+18,0.0015407913597300649,-7.038781041046605e-05,0.0027925996109843254
1.7275271292551603e+18,0.0005487160524353385,-0.000824425311293453,-0.0028621770907193422
1.7275271292611604e+18,-0.0019921520724892616,-8.802735101198778e-05,-0.0015807837480679154
1.7275271292671606e+18,-0.0014170125359669328,-0.0017273514531552792,0.00044784502824768424
1.7275271292701606e+18,0.0026423900853842497,-0.0010970463044941425,8.738760516280308e-05
1.7275271292761608e+18,0.0006918134167790413,0.0018532585818320513,-0.0007454826263710856
1.727527129282161e+18,-0.0002852788893505931,0.002918787533417344,0.0030418538954108953
1.727527129288161e+18,0.0014660488814115524,0.002969390945509076,0.0009860958671197295
1.727527129291161e+18,0.0006366728339344263,0.0012233078014105558,-0.0023865606635808945
1.7275271292971612e+18,-0.001766857341863215,0.000540118315257132,0.00034016725840047
