timestamp,mag_x,mag_y,mag_z,mag_covariance
1727527128967154176,0.19843804836273193,-0.18334448337554932,0.33143216371536255,[]
1727527128967154176,0.19843804836273193,-0.18334448337554932,0.33143216371536255,[]
1727527128967154176,0.19843804836273193,-0.18334448337554932,0.33143216371536255,[]
1727527128988154624,0.11181005835533142,-0.16130797564983368,0.3193895220756531,[]
1727527128988154624,0.11181005835533142,-0.16130797564983368,0.3193895220756531,[]
1727527128988154624,0.11181005835533142,-0.16130797564983368,0.3193895220756531,[]
1727527128988154624,0.11181005835533142,-0.16130797564983368,0.3193895220756531,[]
1727527129009155072,0.2433844655752182,-0.1783008575439453,0.37771716713905334,[]
1727527129009155072,0.2433844655752182,-0.1783008575439453,0.37771716713905334,[]
1727527129009155072,0.2433844655752182,-0.1783008575439453,0.37771716713905334,[]
1727527129009155072,0.2433844655752182,-0.1783008575439453,0.37771716713905334,[]
1727527129030155520,0.24690452218055725,-0.18707245588302612,0.36367902159690857,[]
1727527129030155520,0.24690452218055725,-0.18707245588302612,0.36367902159690857,[]
1727527129030155520,0.24690452218055725,-0.18707245588302612,0.36367902159690857,[]
1727527129030155520,0.24690452218055725,-0.18707245588302612,0.36367902159690857,[]
1727527129051155968,0.2462146282196045,-0.17079807817935944,0.351465106010437,[]
1727527129051155968,0.2462146282196045,-0.17079807817935944,0.351465106010437,[]
1727527129051155968,0.2462146282196045,-0.17079807817935944,0.351465106010437,[]
1727527129051155968,0.2462146282196045,-0.17079807817935944,0.351465106010437,[]
1727527129072156416,0.19589492678642273,-0.2543044090270996,0.4006676971912384,[]
1727527129072156416,0.19589492678642273,-0.2543044090270996,0.4006676971912384,[]
1727527129072156416,0.19589492678642273,-0.2543044090270996,0.4006676971912384,[]
1727527129093156864,0.2608398497104645,-0.15556074678897858,0.4515608251094818,[]
1727527129093156864,0.2608398497104645,-0.15556074678897858,0.4515608251094818,[]
1727527129093156864,0.2608398497104645,-0.15556074678897858,0.4515608251094818,[]
1727527129093156864,0.2608398497104645,-0.15556074678897858,0.4515608251094818,[]
1727527129093156864,0.2608398497104645,-0.15556074678897858,0.4515608251094818,[]
1727527129114157312,0.237138569355011,-0.11456198245286942,0.3997238576412201,[]
1727527129114157312,0.237138569355011,-0.11456198245286942,0.3997238576412201,[]
1727527129114157312,0.237138569355011,-0.11456198245286942,0.3997238576412201,[]
1727527129114157312,0.237138569355011,-0.11456198245286942,0.3997238576412201,[]
1727527129135157760,0.3152633011341095,-0.1733694076538086,0.3832855522632599,[]
1727527129135157760,0.3152633011341095,-0.1733694076538086,0.3832855522632599,[]
1727527129135157760,0.3152633011341095,-0.1733694076538086,0.3832855522632599,[]
1727527129135157760,0.3152633011341095,-0.1733694076538086,0.3832855522632599,[]
1727527129156158208,0.2661855220794678,-0.13895303010940552,0.3854084610939026,[]
1727527129156158208,0.2661855220794678,-0.13895303010940552,0.3854084610939026,[]
1727527129156158208,0.2661855220794678,-0.13895303010940552,0.3854084610939026,[]
1727527129156158208,0.2661855220794678,-0.13895303010940552,0.3854084610939026,[]
1727527129177158656,0.2501937747001648,-0.19595840573310852,0.37425824999809265,[]
