timestamp,mag_x,mag_y,mag_z,mag_covariance
1729494915243104768,0.2589091658592224,0.16331133246421814,0.24775689840316772,[]
1729494915243104768,0.2589091658592224,0.16331133246421814,0.24775689840316772,[]
1729494915264105216,0.24287664890289307,0.06924433261156082,0.3492509126663208,[]
1729494915264105216,0.24287664890289307,0.06924433261156082,0.3492509126663208,[]
1729494915264105216,0.24287664890289307,0.06924433261156082,0.3492509126663208,[]
1729494915285105664,0.2781643867492676,0.08379194885492325,0.38473135232925415,[]
1729494915285105664,0.2781643867492676,0.08379194885492325,0.38473135232925415,[]
1729494915306106112,0.2909776568412781,0.1544172316789627,0.4100256562232971,[]
1729494915306106112,0.2909776568412781,0.1544172316789627,0.4100256562232971,[]
1729494915306106112,0.2909776568412781,0.1544172316789627,0.4100256562232971,[]
1729494915327106560,0.2311636209487915,0.08599433302879333,0.2810439467430115,[]
1729494915327106560,0.2311636209487915,0.08599433302879333,0.2810439467430115,[]
1729494915327106560,0.2311636209487915,0.08599433302879333,0.2810439467430115,[]
1729494915348107008,0.22395165264606476,0.08217363059520721,0.3045048713684082,[]
1729494915348107008,0.22395165264606476,0.08217363059520721,0.3045048713684082,[]
1729494915369107456,0.31667250394821167,0.05836822837591171,0.3737657070159912,[]
1729494915369107456,0.31667250394821167,0.05836822837591171,0.3737657070159912,[]
1729494915369107456,0.31667250394821167,0.05836822837591171,0.3737657070159912,[]
1729494915390107904,0.36941197514533997,0.052375428378582,0.3666944205760956,[]
1729494915390107904,0.36941197514533997,0.052375428378582,0.3666944205760956,[]
1729494915411108352,0.21860261261463165,0.041328590363264084,0.3784100413322449,[]
1729494915411108352,0.21860261261463165,0.041328590363264084,0.3784100413322449,[]
1729494915411108352,0.21860261261463165,0.041328590363264084,0.3784100413322449,[]
1729494915432108800,0.2733002305030823,0.03001829981803894,0.4466914236545563,[]
1729494915432108800,0.2733002305030823,0.03001829981803894,0.4466914236545563,[]
1729494915432108800,0.2733002305030823,0.03001829981803894,0.4466914236545563,[]
1729494915453109248,0.23376178741455078,0.07738238573074341,0.40426021814346313,[]
1729494915453109248,0.23376178741455078,0.07738238573074341,0.40426021814346313,[]
1729494915474109696,0.2739170491695404,0.1447281837463379,0.39622241258621216,[]
1729494915474109696,0.2739170491695404,0.1447281837463379,0.39622241258621216,[]
1729494915474109696,0.2739170491695404,0.1447281837463379,0.39622241258621216,[]
1729494915495110144,0.2553500831127167,0.07130376994609833,0.34380626678466797,[]
1729494915495110144,0.2553500831127167,0.07130376994609833,0.34380626678466797,[]
1729494915495110144,0.2553500831127167,0.07130376994609833,0.34380626678466797,[]
1729494915516110592,0.17435601353645325,0.05843476206064224,0.31863975524902344,[]
1729494915516110592,0.17435601353645325,0.05843476206064224,0.31863975524902344,[]
1729494915537111040,0.2228151112794876,0.08190374076366425,0.30954617261886597,[]
1729494915537111040,0.2228151112794876,0.08190374076366425,0.30954617261886597,[]
1729494915537111040,0.2228151112794876,0.08190374076366425,0.30954617261886597,[]
1729494915558111488,0.1959386169910431,0.0018330737948417664,0.3028058409690857,[]
1729494915558111488,0.1959386169910431,0.0018330737948417664,0.3028058409690857,[]
1729494915579111936,0.24902735650539398,-0.018687043339014053,0.403950035572052,[]
1729494915579111936,0.24902735650539398,-0.018687043339014053,0.403950035572052,[]
1729494915579111936,0.24902735650539398,-0.018687043339014053,0.403950035572052,[]
1729494915600112384,0.21922370791435242,0.1036105528473854,0.36900919675827026,[]
1729494915600112384,0.21922370791435242,0.1036105528473854,0.36900919675827026,[]
1729494915600112384,0.21922370791435242,0.1036105528473854,0.36900919675827026,[]
1729494915621112832,0.229242205619812,0.024825647473335266,0.34466713666915894,[]
1729494915621112832,0.229242205619812,0.024825647473335266,0.34466713666915894,[]
1729494915642113280,0.2703450322151184,0.09481095522642136,0.32719549536705017,[]
1729494915642113280,0.2703450322151184,0.09481095522642136,0.32719549536705017,[]
1729494915642113280,0.2703450322151184,0.09481095522642136,0.32719549536705017,[]
1729494915663113728,0.26222842931747437,0.14427009224891663,0.34629741311073303,[]
1729494915663113728,0.26222842931747437,0.14427009224891663,0.34629741311073303,[]
1729494915663113728,0.26222842931747437,0.14427009224891663,0.34629741311073303,[]
1729494915684114176,0.18570663034915924,0.1279793679714203,0.37714684009552,[]
1729494915684114176,0.18570663034915924,0.1279793679714203,0.37714684009552,[]
1729494915705114624,0.23433907330036163,0.0958089604973793,0.3371008336544037,[]
1729494915705114624,0.23433907330036163,0.0958089604973793,0.3371008336544037,[]
1729494915705114624,0.23433907330036163,0.0958089604973793,0.3371008336544037,[]
1729494915726115072,0.32096198201179504,0.20816174149513245,0.3366747200489044,[]
1729494915726115072,0.32096198201179504,0.20816174149513245,0.3366747200489044,[]
1729494915747115520,0.19285766780376434,0.07189194858074188,0.29795244336128235,[]
1729494915747115520,0.19285766780376434,0.07189194858074188,0.29795244336128235,[]
1729494915747115520,0.19285766780376434,0.07189194858074188,0.29795244336128235,[]
1729494915768115968,0.25297749042510986,-0.009560476988554,0.38006120920181274,[]
1729494915768115968,0.25297749042510986,-0.009560476988554,0.38006120920181274,[]
1729494915789116416,0.28640541434288025,0.06180579960346222,0.37643346190452576,[]
1729494915789116416,0.28640541434288025,0.06180579960346222,0.37643346190452576,[]
1729494915789116416,0.28640541434288025,0.06180579960346222,0.37643346190452576,[]
1729494915810116864,0.2800876498222351,0.09505902230739594,0.4112659990787506,[]
1729494915810116864,0.2800876498222351,0.09505902230739594,0.4112659990787506,[]
1729494915831117312,0.17531228065490723,0.085947185754776,0.3816039264202118,[]
1729494915831117312,0.17531228065490723,0.085947185754776,0.3816039264202118,[]
1729494915831117312,0.17531228065490723,0.085947185754776,0.3816039264202118,[]
1729494915852117760,0.24722561240196228,0.03192939981818199,0.3657046854496002,[]
1729494915852117760,0.24722561240196228,0.03192939981818199,0.3657046854496002,[]
1729494915873118208,0.29237744212150574,-0.05014951899647713,0.49388587474823,[]
1729494915873118208,0.29237744212150574,-0.05014951899647713,0.49388587474823,[]
1729494915894118656,0.2516586482524872,0.14313077926635742,0.39171302318573,[]
1729494915894118656,0.2516586482524872,0.14313077926635742,0.39171302318573,[]
1729494915894118656,0.2516586482524872,0.14313077926635742,0.39171302318573,[]
1729494915915119104,0.24544546008110046,0.09012803435325623,0.33717331290245056,[]
1729494915915119104,0.24544546008110046,0.09012803435325623,0.33717331290245056,[]
1729494915936119552,0.2685592472553253,0.0383780337870121,0.36504065990448,[]
1729494915936119552,0.2685592472553253,0.0383780337870121,0.36504065990448,[]
1729494915957120000,0.25883328914642334,0.10627366602420807,0.36998888850212097,[]
1729494915957120000,0.25883328914642334,0.10627366602420807,0.36998888850212097,[]
1729494915957120000,0.25883328914642334,0.10627366602420807,0.36998888850212097,[]
1729494915978120448,0.1548912674188614,-0.02113821730017662,0.3255443572998047,[]
1729494915978120448,0.1548912674188614,-0.02113821730017662,0.3255443572998047,[]
1729494915999120896,0.210642471909523,0.05593230947852135,0.419523149728775,[]
1729494915999120896,0.210642471909523,0.05593230947852135,0.419523149728775,[]
1729494916020121344,0.22608420252799988,0.08459346741437912,0.37132808566093445,[]
1729494916020121344,0.22608420252799988,0.08459346741437912,0.37132808566093445,[]
1729494916020121344,0.22608420252799988,0.08459346741437912,0.37132808566093445,[]
1729494916041121792,0.18851763010025024,0.080262191593647,0.3904767632484436,[]
1729494916041121792,0.18851763010025024,0.080262191593647,0.3904767632484436,[]
1729494916062122240,0.28665247559547424,-0.003363773226737976,0.354375422000885,[]
1729494916062122240,0.28665247559547424,-0.003363773226737976,0.354375422000885,[]
1729494916062122240,0.28665247559547424,-0.003363773226737976,0.354375422000885,[]
1729494916083122688,0.25441041588783264,0.1423739790916443,0.3357917368412018,[]
1729494916083122688,0.25441041588783264,0.1423739790916443,0.3357917368412018,[]
1729494916104123136,0.31576699018478394,0.033956654369831085,0.4149271845817566,[]
1729494916104123136,0.31576699018478394,0.033956654369831085,0.4149271845817566,[]
1729494916125123584,0.2682054042816162,-0.007714603096246719,0.35840240120887756,[]
1729494916125123584,0.2682054042816162,-0.007714603096246719,0.35840240120887756,[]
1729494916125123584,0.2682054042816162,-0.007714603096246719,0.35840240120887756,[]
1729494916146124032,0.3204061686992645,-0.01559300348162651,0.36157602071762085,[]
1729494916146124032,0.3204061686992645,-0.01559300348162651,0.36157602071762085,[]
1729494916167124480,0.20798107981681824,0.1124274730682373,0.4108073115348816,[]
1729494916167124480,0.20798107981681824,0.1124274730682373,0.4108073115348816,[]
1729494916167124480,0.20798107981681824,0.1124274730682373,0.4108073115348816,[]
1729494916188124928,0.2428710162639618,-0.015419799834489822,0.35332608222961426,[]
1729494916188124928,0.2428710162639618,-0.015419799834489822,0.35332608222961426,[]
1729494916209125376,0.27268874645233154,0.10014873743057251,0.31274357438087463,[]
1729494916209125376,0.27268874645233154,0.10014873743057251,0.31274357438087463,[]
1729494916230125824,0.1695331633090973,0.13686512410640717,0.34938058257102966,[]
1729494916230125824,0.1695331633090973,0.13686512410640717,0.34938058257102966,[]
1729494916230125824,0.1695331633090973,0.13686512410640717,0.34938058257102966,[]
1729494916251126272,0.1885233223438263,0.0657944530248642,0.42008230090141296,[]
1729494916251126272,0.1885233223438263,0.0657944530248642,0.42008230090141296,[]
1729494916272126720,0.2626389265060425,0.07794041931629181,0.339572936296463,[]
1729494916272126720,0.2626389265060425,0.07794041931629181,0.339572936296463,[]
1729494916293127168,0.20899468660354614,-0.010633666068315506,0.44115620851516724,[]
1729494916293127168,0.20899468660354614,-0.010633666068315506,0.44115620851516724,[]
1729494916293127168,0.20899468660354614,-0.010633666068315506,0.44115620851516724,[]
1729494916314127616,0.26160162687301636,0.059421196579933167,0.3739912509918213,[]
1729494916314127616,0.26160162687301636,0.059421196579933167,0.3739912509918213,[]
1729494916335128064,0.1839553564786911,0.014149576425552368,0.3477495610713959,[]
1729494916335128064,0.1839553564786911,0.014149576425552368,0.3477495610713959,[]
1729494916356128512,0.24809721112251282,0.1648290902376175,0.46848616003990173,[]
1729494916356128512,0.24809721112251282,0.1648290902376175,0.46848616003990173,[]
1729494916377128960,0.21129387617111206,0.07795805484056473,0.44734105467796326,[]
1729494916377128960,0.21129387617111206,0.07795805484056473,0.44734105467796326,[]
1729494916398129408,0.268383651971817,0.001098673790693283,0.321839839220047,[]
1729494916398129408,0.268383651971817,0.001098673790693283,0.321839839220047,[]
1729494916419129856,0.26651623845100403,0.08491630107164383,0.4070003628730774,[]
1729494916419129856,0.26651623845100403,0.08491630107164383,0.4070003628730774,[]
1729494916440130304,0.34932398796081543,0.06984023004770279,0.33180102705955505,[]
1729494916440130304,0.34932398796081543,0.06984023004770279,0.33180102705955505,[]
1729494916461130752,0.24403199553489685,0.0481562614440918,0.3294954001903534,[]
1729494916461130752,0.24403199553489685,0.0481562614440918,0.3294954001903534,[]
1729494916482131200,0.23733600974082947,0.10528580844402313,0.3546585440635681,[]
1729494916482131200,0.23733600974082947,0.10528580844402313,0.3546585440635681,[]
1729494916503131648,0.27538713812828064,0.032367825508117676,0.40919122099876404,[]
1729494916503131648,0.27538713812828064,0.032367825508117676,0.40919122099876404,[]
1729494916524132096,0.37920719385147095,0.06208489462733269,0.3616219460964203,[]
1729494916524132096,0.37920719385147095,0.06208489462733269,0.3616219460964203,[]
1729494916545132544,0.20574700832366943,0.08042982220649719,0.3574134111404419,[]
1729494916545132544,0.20574700832366943,0.08042982220649719,0.3574134111404419,[]
1729494916545132544,0.20574700832366943,0.08042982220649719,0.3574134111404419,[]
1729494916566132992,0.23050139844417572,-0.0024056322872638702,0.33986759185791016,[]
1729494916566132992,0.23050139844417572,-0.0024056322872638702,0.33986759185791016,[]
