timestamp,accel_x,accel_y,accel_z
1.72949246153276e+18,-0.08259055763483047,0.004126556217670441,-9.825587272644043
1.7294924615387602e+18,0.046106938272714615,-0.03285224363207817,-9.868263244628906
1.7294924615477604e+18,-0.0195463877171278,0.01247046235948801,-9.765775680541992
1.7294924615537605e+18,0.06603959202766418,0.013204263523221016,-9.824284553527832
1.7294924615627607e+18,-0.007428106386214495,-0.02217629738152027,-9.796502113342285
1.7294924615687608e+18,-0.011906316503882408,-0.003369890619069338,-9.850485801696777
1.729492461577761e+18,-0.06430980563163757,-0.03245186805725098,-9.802396774291992
1.7294924615837612e+18,0.06360983848571777,-0.004191947635263205,-9.785347938537598
1.7294924615927613e+18,-0.05170910432934761,-0.037460751831531525,-9.804071426391602
1.7294924616017615e+18,-0.003936112392693758,-0.01903233304619789,-9.824052810668945
1.7294924616077617e+18,0.017344841733574867,-0.07323084771633148,-9.855642318725586
1.7294924616167619e+18,-0.026733629405498505,0.0338643379509449,-9.82898998260498
1.729492461625762e+18,0.04051647707819939,-0.015872905030846596,-9.734151840209961
1.7294924616317622e+18,0.028564848005771637,-0.061486389487981796,-9.823108673095703
1.7294924616407624e+18,-0.03378897160291672,-0.02034822851419449,-9.744943618774414
1.7294924616497626e+18,-0.003477547550573945,-0.03405872359871864,-9.78703498840332
1.7294924616557627e+18,-0.028122590854763985,-0.009791966527700424,-9.78717041015625
1.729492461664763e+18,0.0033011576160788536,0.02428174950182438,-9.865710258483887
1.729492461670763e+18,-0.02327059954404831,-0.02060338482260704,-9.786198616027832
1.7294924616797632e+18,-0.09350310266017914,-0.04462013766169548,-9.79874324798584
1.7294924616887634e+18,-0.0021386987064033747,0.012346158735454082,-9.82416820526123
1.7294924616947635e+18,-0.011708823032677174,-0.08495142310857773,-9.846734046936035
1.7294924617037637e+18,-0.011890568770468235,0.02474861592054367,-9.83836841583252
1.729492461712764e+18,0.08107782155275345,0.036688681691884995,-9.764856338500977
1.729492461718764e+18,-0.005047938320785761,0.0015755719505250454,-9.823686599731445
1.7294924617247642e+18,-0.03795287385582924,0.052584197372198105,-9.776764869689941
1.7294924617337644e+18,0.00516359182074666,-0.0034059800673276186,-9.809480667114258
1.7294924617397645e+18,0.07279478758573532,-0.008299294859170914,-9.855586051940918
1.7294924617487647e+18,-0.0687861517071724,0.021759111434221268,-9.790122032165527
1.7294924617547648e+18,0.014759779907763004,0.02124769054353237,-9.836591720581055
1.729492461763765e+18,0.007758147083222866,0.00844435952603817,-9.845013618469238
1.7294924617727652e+18,0.010074930265545845,-0.02921709604561329,-9.860660552978516
1.7294924617787653e+18,-0.006909816060215235,-0.03086249530315399,-9.7815580368042
1.7294924617877655e+18,0.1278052181005478,0.04814596101641655,-9.793031692504883
