timestamp,baro_alt
1.7275292331490424e+18,121.21934509277344
1.7275292331490424e+18,121.21934509277344
1.727529233170043e+18,121.68943786621094
1.727529233170043e+18,121.68943786621094
1.727529233170043e+18,121.68943786621094
1.727529233170043e+18,121.68943786621094
1.7275292331910433e+18,121.26424407958984
1.7275292331910433e+18,121.26424407958984
1.7275292331910433e+18,121.26424407958984
1.7275292331910433e+18,121.26424407958984
1.7275292332120438e+18,121.20614624023438
1.7275292332120438e+18,121.20614624023438
1.7275292332120438e+18,121.20614624023438
1.7275292332120438e+18,121.20614624023438
1.7275292332330442e+18,121.35139465332031
1.7275292332330442e+18,121.35139465332031
1.7275292332330442e+18,121.35139465332031
1.7275292332330442e+18,121.35139465332031
1.7275292332540447e+18,121.27481079101562
1.7275292332540447e+18,121.27481079101562
1.7275292332540447e+18,121.27481079101562
1.7275292332540447e+18,121.27481079101562
1.727529233275045e+18,121.58908081054688
1.727529233275045e+18,121.58908081054688
1.727529233275045e+18,121.58908081054688
1.727529233275045e+18,121.58908081054688
1.7275292332960456e+18,121.35403442382812
1.7275292332960456e+18,121.35403442382812
1.7275292332960456e+18,121.35403442382812
1.7275292332960456e+18,121.35403442382812
1.727529233317046e+18,121.54946899414062
1.727529233317046e+18,121.54946899414062
1.727529233317046e+18,121.54946899414062
1.727529233317046e+18,121.54946899414062
1.7275292333380465e+18,121.00279235839844
1.7275292333380465e+18,121.00279235839844
1.7275292333380465e+18,121.00279235839844
1.727529233359047e+18,121.38044738769531
1.727529233359047e+18,121.38044738769531
1.727529233359047e+18,121.38044738769531
1.727529233359047e+18,121.38044738769531
1.7275292333800474e+18,121.25896453857422
1.7275292333800474e+18,121.25896453857422
1.7275292333800474e+18,121.25896453857422
1.7275292333800474e+18,121.25896453857422
1.7275292334010478e+18,121.23255157470703
1.7275292334010478e+18,121.23255157470703
1.7275292334010478e+18,121.23255157470703
1.7275292334010478e+18,121.23255157470703
1.7275292334220483e+18,121.26689147949219
1.7275292334220483e+18,121.26689147949219
1.7275292334220483e+18,121.26689147949219
1.7275292334220483e+18,121.26689147949219
1.7275292334430487e+18,121.47024536132812
1.7275292334430487e+18,121.47024536132812
1.7275292334430487e+18,121.47024536132812
1.7275292334430487e+18,121.47024536132812
1.7275292334640492e+18,121.3910140991211
1.7275292334640492e+18,121.3910140991211
1.7275292334640492e+18,121.3910140991211
1.7275292334640492e+18,121.3910140991211
1.7275292334850496e+18,121.5283432006836
1.7275292334850496e+18,121.5283432006836
1.7275292334850496e+18,121.5283432006836
1.7275292334850496e+18,121.5283432006836
1.72752923350605e+18,121.17974090576172
1.72752923350605e+18,121.17974090576172
1.72752923350605e+18,121.17974090576172
1.72752923350605e+18,121.17974090576172
1.7275292335270505e+18,121.32498931884766
1.7275292335270505e+18,121.32498931884766
1.7275292335270505e+18,121.32498931884766
1.7275292335270505e+18,121.32498931884766
1.727529233548051e+18,121.36724090576172
1.727529233548051e+18,121.36724090576172
1.727529233548051e+18,121.36724090576172
1.727529233548051e+18,121.36724090576172
1.7275292335690514e+18,121.18501281738281
1.7275292335690514e+18,121.18501281738281
1.7275292335690514e+18,121.18501281738281
1.7275292335690514e+18,121.18501281738281
1.7275292335900518e+18,121.37252807617188
1.7275292335900518e+18,121.37252807617188
1.7275292335900518e+18,121.37252807617188
1.7275292335900518e+18,121.37252807617188
1.7275292336110523e+18,121.61548614501953
1.7275292336110523e+18,121.61548614501953
1.7275292336110523e+18,121.61548614501953
1.7275292336110523e+18,121.61548614501953
1.7275292336320527e+18,121.4359130859375
1.7275292336320527e+18,121.4359130859375
1.7275292336320527e+18,121.4359130859375
1.7275292336320527e+18,121.4359130859375
1.7275292336530532e+18,121.0740966796875
1.7275292336530532e+18,121.0740966796875
1.7275292336530532e+18,121.0740966796875
1.7275292336530532e+18,121.0740966796875
1.7275292336740536e+18,121.63134002685547
1.7275292336740536e+18,121.63134002685547
1.7275292336740536e+18,121.63134002685547
1.7275292336740536e+18,121.63134002685547
1.727529233695054e+18,121.30386352539062
1.727529233695054e+18,121.30386352539062
1.727529233695054e+18,121.30386352539062
1.727529233695054e+18,121.30386352539062
1.7275292337160545e+18,121.26160430908203
1.7275292337160545e+18,121.26160430908203
