timestamp,baro_alt
1.7294963307153009e+18,121.07938385009766
1.7294963307153009e+18,121.07938385009766
1.7294963307363013e+18,121.2563247680664
1.7294963307363013e+18,121.2563247680664
1.7294963307573018e+18,121.57060241699219
1.7294963307573018e+18,121.57060241699219
1.7294963307573018e+18,121.57060241699219
1.7294963307783022e+18,121.1771011352539
1.7294963307783022e+18,121.1771011352539
1.7294963307993027e+18,121.57587432861328
1.7294963307993027e+18,121.57587432861328
1.7294963307993027e+18,121.57587432861328
1.729496330820303e+18,121.37516784667969
1.729496330820303e+18,121.37516784667969
1.7294963308413036e+18,121.49401092529297
1.7294963308413036e+18,121.49401092529297
1.7294963308413036e+18,121.49401092529297
1.729496330862304e+18,121.55210876464844
1.729496330862304e+18,121.55210876464844
1.7294963308833044e+18,121.25103759765625
1.7294963308833044e+18,121.25103759765625
1.7294963308833044e+18,121.25103759765625
1.729496330904305e+18,121.08202362060547
1.729496330904305e+18,121.08202362060547
1.7294963309253053e+18,121.20614624023438
1.7294963309253053e+18,121.20614624023438
1.7294963309253053e+18,121.20614624023438
1.7294963309463058e+18,121.27481079101562
1.7294963309463058e+18,121.27481079101562
1.7294963309673062e+18,121.31442260742188
1.7294963309673062e+18,121.31442260742188
1.7294963309673062e+18,121.31442260742188
1.7294963309883067e+18,121.24839782714844
1.7294963309883067e+18,121.24839782714844
1.7294963310093071e+18,121.08202362060547
1.7294963310093071e+18,121.08202362060547
1.7294963310303076e+18,121.22198486328125
1.7294963310303076e+18,121.22198486328125
1.7294963310303076e+18,121.22198486328125
1.729496331051308e+18,121.12427520751953
1.729496331051308e+18,121.12427520751953
1.7294963310723085e+18,121.34347534179688
1.7294963310723085e+18,121.34347534179688
1.7294963310723085e+18,121.34347534179688
1.729496331093309e+18,121.43855285644531
1.729496331093309e+18,121.43855285644531
1.7294963311143094e+18,121.4121322631836
1.7294963311143094e+18,121.4121322631836
1.7294963311353098e+18,121.38572692871094
1.7294963311353098e+18,121.38572692871094
1.7294963311353098e+18,121.38572692871094
1.7294963311563103e+18,121.07145690917969
1.7294963311563103e+18,121.07145690917969
1.7294963311773107e+18,121.35403442382812
1.7294963311773107e+18,121.35403442382812
1.7294963311773107e+18,121.35403442382812
1.7294963311983112e+18,121.13748168945312
1.7294963311983112e+18,121.13748168945312
1.7294963312193116e+18,121.28800964355469
1.7294963312193116e+18,121.28800964355469
1.7294963312193116e+18,121.28800964355469
1.729496331240312e+18,121.34610748291016
1.729496331240312e+18,121.34610748291016
1.7294963312613125e+18,121.45175170898438
1.7294963312613125e+18,121.45175170898438
1.7294963312613125e+18,121.45175170898438
1.729496331282313e+18,121.27481079101562
1.729496331282313e+18,121.27481079101562
1.7294963313033134e+18,121.28009796142578
1.7294963313033134e+18,121.28009796142578
1.7294963313033134e+18,121.28009796142578
1.7294963313243139e+18,121.04241180419922
1.7294963313243139e+18,121.04241180419922
1.7294963313243139e+18,121.04241180419922
1.7294963313453143e+18,121.6683120727539
1.7294963313453143e+18,121.6683120727539
1.7294963313663148e+18,121.4121322631836
1.7294963313663148e+18,121.4121322631836
1.7294963313663148e+18,121.4121322631836
1.7294963313873152e+18,121.43062591552734
1.7294963313873152e+18,121.43062591552734
1.7294963314083156e+18,121.3487548828125
1.7294963314083156e+18,121.3487548828125
1.7294963314083156e+18,121.3487548828125
1.729496331429316e+18,121.04241180419922
1.729496331429316e+18,121.04241180419922
1.7294963314503165e+18,121.2246322631836
1.7294963314503165e+18,121.2246322631836
1.7294963314503165e+18,121.2246322631836
1.729496331471317e+18,121.44646453857422
1.729496331471317e+18,121.44646453857422
1.7294963314923174e+18,121.44646453857422
1.7294963314923174e+18,121.44646453857422
1.7294963314923174e+18,121.44646453857422
1.729496331513318e+18,121.21143341064453
1.729496331513318e+18,121.21143341064453
1.7294963315343183e+18,121.05033111572266
1.7294963315343183e+18,121.05033111572266
1.7294963315343183e+18,121.05033111572266
1.7294963315553188e+18,121.19293975830078
1.7294963315553188e+18,121.19293975830078
1.7294963315763192e+18,121.08729553222656
1.7294963315763192e+18,121.08729553222656
1.7294963315763192e+18,121.08729553222656
1.7294963315973197e+18,121.39893341064453
1.7294963315973197e+18,121.39893341064453
1.7294963316183201e+18,121.47288513183594
1.7294963316183201e+18,121.47288513183594
1.7294963316183201e+18,121.47288513183594
1.7294963316393206e+18,121.45439147949219
1.7294963316393206e+18,121.45439147949219
1.729496331660321e+18,121.47288513183594
1.729496331660321e+18,121.47288513183594
1.729496331660321e+18,121.47288513183594
1.7294963316813215e+18,121.44119262695312
1.7294963316813215e+18,121.44119262695312
1.729496331702322e+18,121.41477966308594
1.729496331702322e+18,121.41477966308594
1.729496331702322e+18,121.41477966308594
1.7294963317233224e+18,121.35139465332031
1.7294963317233224e+18,121.35139465332031
1.7294963317233224e+18,121.35139465332031
1.7294963317443228e+18,121.5019302368164
1.7294963317443228e+18,121.5019302368164
1.7294963317653233e+18,121.51248931884766
1.7294963317653233e+18,121.51248931884766
1.7294963317653233e+18,121.51248931884766
1.7294963317863237e+18,121.02391815185547
1.7294963317863237e+18,121.02391815185547
1.7294963318073242e+18,121.4438247680664
1.7294963318073242e+18,121.4438247680664
1.7294963318073242e+18,121.4438247680664
1.7294963318283246e+18,121.27745819091797
1.7294963318283246e+18,121.27745819091797
1.7294963318283246e+18,121.27745819091797
