timestamp,accel_x,accel_y,accel_z
1.7275290267746399e+18,-0.04570559039711952,0.06573604047298431,-9.858763694763184
1.72752902678364e+18,-0.06854695081710815,0.009072734974324703,-9.806207656860352
1.7275290267896402e+18,-0.025433920323848724,-0.05319904163479805,-9.846195220947266
1.7275290267956403e+18,-0.05430545285344124,-0.05462219938635826,-9.814401626586914
1.7275290268016404e+18,0.054452646523714066,-0.006764010060578585,-9.832868576049805
1.7275290268046405e+18,-0.027875812724232674,-0.011013741604983807,-9.893216133117676
1.7275290268106406e+18,0.0697062611579895,0.0579315684735775,-9.817893981933594
1.7275290268166408e+18,0.06823801249265671,5.4759042541263625e-05,-9.7744779586792
1.727529026822641e+18,0.008023510687053204,0.04054415971040726,-9.841363906860352
1.727529026828641e+18,0.012525979429483414,0.0682600811123848,-9.78014087677002
1.727529026831641e+18,-0.0938500165939331,0.034740325063467026,-9.802621841430664
1.7275290268376412e+18,0.02180694229900837,0.0282395388931036,-9.833634376525879
1.7275290268436413e+18,0.08138982951641083,0.023840581998229027,-9.745498657226562
1.7275290268496415e+18,0.04394180700182915,0.017927682027220726,-9.79311466217041
1.7275290268556416e+18,-0.05568581447005272,-0.031230498105287552,-9.801669120788574
1.7275290268616417e+18,-0.09244605153799057,-0.020121943205595016,-9.81711483001709
1.7275290268646418e+18,-0.03984692692756653,0.03284676373004913,-9.830768585205078
1.727529026870642e+18,0.052881937474012375,0.01787170208990574,-9.803077697753906
1.727529026876642e+18,-0.015758700668811798,-0.026599766686558723,-9.837594032287598
1.7275290268826422e+18,-0.018913405016064644,0.035403963178396225,-9.86472225189209
1.7275290268856422e+18,0.027216285467147827,0.06406671553850174,-9.782105445861816
1.7275290268916424e+18,-0.057169802486896515,-0.004890095442533493,-9.832561492919922
1.7275290268976425e+18,0.028476642444729805,-0.04609532654285431,-9.828990936279297
1.7275290269036426e+18,-0.02494923025369644,0.09956935048103333,-9.833395957946777
1.7275290269096428e+18,-0.031010758131742477,0.009921212680637836,-9.864110946655273
1.727529026915643e+18,0.040594469755887985,-0.00024268597189802676,-9.851509094238281
1.727529026921643e+18,0.0036260047927498817,0.0873524472117424,-9.838079452514648
1.7275290269276431e+18,0.022438203915953636,0.02315065823495388,-9.850544929504395
1.7275290269306432e+18,-0.04135267436504364,-0.040336836129426956,-9.753222465515137
1.7275290269366433e+18,-0.054411016404628754,0.012976942583918571,-9.902018547058105
1.7275290269426435e+18,-0.011904308572411537,0.07357142120599747,-9.823657989501953
1.7275290269486436e+18,-0.08423120528459549,-0.02738158404827118,-9.882067680358887
1.7275290269546437e+18,-0.005869721528142691,-0.05167968571186066,-9.802117347717285
1.7275290269606438e+18,0.06847672164440155,-0.01517352182418108,-9.789039611816406
1.727529026966644e+18,-0.005129816010594368,0.04901151731610298,-9.8903169631958
1.727529026969644e+18,0.03092849813401699,0.0037197365891188383,-9.785762786865234
1.7275290269756442e+18,-0.0066387527622282505,0.0007327934727072716,-9.769938468933105
1.7275290269816443e+18,0.009322978556156158,0.010791860520839691,-9.865484237670898
1.7275290269876444e+18,0.024896280840039253,0.0612640306353569,-9.797735214233398
1.7275290269906445e+18,-0.031897179782390594,0.031110456213355064,-9.769831657409668
1.7275290269966446e+18,-0.012723559513688087,-0.043551042675971985,-9.775042533874512
