timestamp,mag_x,mag_y,mag_z,mag_covariance
1727525992315677952,0.34426644444465637,-0.018275536596775055,0.377653568983078,[]
1727525992336678400,0.27094799280166626,0.09818980097770691,0.39748305082321167,[]
1727525992336678400,0.27094799280166626,0.09818980097770691,0.39748305082321167,[]
1727525992336678400,0.27094799280166626,0.09818980097770691,0.39748305082321167,[]
1727525992336678400,0.27094799280166626,0.09818980097770691,0.39748305082321167,[]
1727525992357678848,0.320303738117218,0.004735186696052551,0.4425922632217407,[]
1727525992357678848,0.320303738117218,0.004735186696052551,0.4425922632217407,[]
1727525992357678848,0.320303738117218,0.004735186696052551,0.4425922632217407,[]
1727525992357678848,0.320303738117218,0.004735186696052551,0.4425922632217407,[]
1727525992378679296,0.2688112258911133,0.13552787899971008,0.37600526213645935,[]
1727525992378679296,0.2688112258911133,0.13552787899971008,0.37600526213645935,[]
1727525992378679296,0.2688112258911133,0.13552787899971008,0.37600526213645935,[]
1727525992378679296,0.2688112258911133,0.13552787899971008,0.37600526213645935,[]
1727525992399679744,0.2756310701370239,0.05049556866288185,0.22073037922382355,[]
1727525992399679744,0.2756310701370239,0.05049556866288185,0.22073037922382355,[]
1727525992399679744,0.2756310701370239,0.05049556866288185,0.22073037922382355,[]
1727525992399679744,0.2756310701370239,0.05049556866288185,0.22073037922382355,[]
1727525992420680192,0.29300838708877563,0.025831032544374466,0.36796313524246216,[]
1727525992420680192,0.29300838708877563,0.025831032544374466,0.36796313524246216,[]
1727525992420680192,0.29300838708877563,0.025831032544374466,0.36796313524246216,[]
1727525992420680192,0.29300838708877563,0.025831032544374466,0.36796313524246216,[]
1727525992441680640,0.25249066948890686,-0.05775712803006172,0.32434895634651184,[]
1727525992441680640,0.25249066948890686,-0.05775712803006172,0.32434895634651184,[]
1727525992441680640,0.25249066948890686,-0.05775712803006172,0.32434895634651184,[]
1727525992462681088,0.2819858193397522,0.12461747229099274,0.3464209735393524,[]
1727525992462681088,0.2819858193397522,0.12461747229099274,0.3464209735393524,[]
1727525992462681088,0.2819858193397522,0.12461747229099274,0.3464209735393524,[]
1727525992462681088,0.2819858193397522,0.12461747229099274,0.3464209735393524,[]
1727525992483681536,0.2094130516052246,-0.01919170841574669,0.380528062582016,[]
1727525992483681536,0.2094130516052246,-0.01919170841574669,0.380528062582016,[]
1727525992483681536,0.2094130516052246,-0.01919170841574669,0.380528062582016,[]
1727525992483681536,0.2094130516052246,-0.01919170841574669,0.380528062582016,[]
1727525992504681984,0.3052455186843872,0.06851452589035034,0.2573879063129425,[]
1727525992504681984,0.3052455186843872,0.06851452589035034,0.2573879063129425,[]
1727525992504681984,0.3052455186843872,0.06851452589035034,0.2573879063129425,[]
1727525992504681984,0.3052455186843872,0.06851452589035034,0.2573879063129425,[]
1727525992525682432,0.25223714113235474,0.0961562842130661,0.3757480978965759,[]
1727525992525682432,0.25223714113235474,0.0961562842130661,0.3757480978965759,[]
1727525992525682432,0.25223714113235474,0.0961562842130661,0.3757480978965759,[]
1727525992525682432,0.25223714113235474,0.0961562842130661,0.3757480978965759,[]
1727525992546682880,0.2090502828359604,-0.018449757248163223,0.3599885106086731,[]
1727525992546682880,0.2090502828359604,-0.018449757248163223,0.3599885106086731,[]
1727525992546682880,0.2090502828359604,-0.018449757248163223,0.3599885106086731,[]
1727525992546682880,0.2090502828359604,-0.018449757248163223,0.3599885106086731,[]
1727525992567683328,0.17684829235076904,0.05367591977119446,0.36815279722213745,[]
1727525992567683328,0.17684829235076904,0.05367591977119446,0.36815279722213745,[]
1727525992567683328,0.17684829235076904,0.05367591977119446,0.36815279722213745,[]
1727525992567683328,0.17684829235076904,0.05367591977119446,0.36815279722213745,[]
1727525992567683328,0.17684829235076904,0.05367591977119446,0.36815279722213745,[]
1727525992588683776,0.29644882678985596,0.027285363525152206,0.43240395188331604,[]
1727525992588683776,0.29644882678985596,0.027285363525152206,0.43240395188331604,[]
1727525992588683776,0.29644882678985596,0.027285363525152206,0.43240395188331604,[]
1727525992588683776,0.29644882678985596,0.027285363525152206,0.43240395188331604,[]
1727525992609684224,0.2606757879257202,0.07803188264369965,0.43472084403038025,[]
1727525992609684224,0.2606757879257202,0.07803188264369965,0.43472084403038025,[]
1727525992609684224,0.2606757879257202,0.07803188264369965,0.43472084403038025,[]
1727525992609684224,0.2606757879257202,0.07803188264369965,0.43472084403038025,[]
1727525992630684672,0.220659077167511,-0.06028444692492485,0.32828450202941895,[]
1727525992630684672,0.220659077167511,-0.06028444692492485,0.32828450202941895,[]
1727525992630684672,0.220659077167511,-0.06028444692492485,0.32828450202941895,[]
1727525992630684672,0.220659077167511,-0.06028444692492485,0.32828450202941895,[]
1727525992651685120,0.24337352812290192,-0.004350144416093826,0.4037347435951233,[]
1727525992651685120,0.24337352812290192,-0.004350144416093826,0.4037347435951233,[]
1727525992651685120,0.24337352812290192,-0.004350144416093826,0.4037347435951233,[]
1727525992651685120,0.24337352812290192,-0.004350144416093826,0.4037347435951233,[]
1727525992672685568,0.22021086513996124,-0.07150830328464508,0.4407143294811249,[]
1727525992672685568,0.22021086513996124,-0.07150830328464508,0.4407143294811249,[]
1727525992672685568,0.22021086513996124,-0.07150830328464508,0.4407143294811249,[]
1727525992672685568,0.22021086513996124,-0.07150830328464508,0.4407143294811249,[]
1727525992693686016,0.25292202830314636,0.05093615874648094,0.34917402267456055,[]
1727525992693686016,0.25292202830314636,0.05093615874648094,0.34917402267456055,[]
1727525992693686016,0.25292202830314636,0.05093615874648094,0.34917402267456055,[]
1727525992693686016,0.25292202830314636,0.05093615874648094,0.34917402267456055,[]
1727525992714686464,0.18268266320228577,0.03678050637245178,0.32469430565834045,[]
1727525992714686464,0.18268266320228577,0.03678050637245178,0.32469430565834045,[]
1727525992714686464,0.18268266320228577,0.03678050637245178,0.32469430565834045,[]
1727525992714686464,0.18268266320228577,0.03678050637245178,0.32469430565834045,[]
1727525992735686912,0.3272305727005005,0.047590237110853195,0.23765744268894196,[]
1727525992735686912,0.3272305727005005,0.047590237110853195,0.23765744268894196,[]
1727525992735686912,0.3272305727005005,0.047590237110853195,0.23765744268894196,[]
1727525992735686912,0.3272305727005005,0.047590237110853195,0.23765744268894196,[]
1727525992756687360,0.22383934259414673,0.03268089145421982,0.4784093201160431,[]
1727525992756687360,0.22383934259414673,0.03268089145421982,0.4784093201160431,[]
1727525992756687360,0.22383934259414673,0.03268089145421982,0.4784093201160431,[]
1727525992756687360,0.22383934259414673,0.03268089145421982,0.4784093201160431,[]
1727525992777687808,0.1818825751543045,0.026886170729994774,0.35861736536026,[]
1727525992777687808,0.1818825751543045,0.026886170729994774,0.35861736536026,[]
1727525992777687808,0.1818825751543045,0.026886170729994774,0.35861736536026,[]
1727525992777687808,0.1818825751543045,0.026886170729994774,0.35861736536026,[]
1727525992777687808,0.1818825751543045,0.026886170729994774,0.35861736536026,[]
1727525992798688256,0.30430155992507935,0.0007309392094612122,0.38500264286994934,[]
1727525992798688256,0.30430155992507935,0.0007309392094612122,0.38500264286994934,[]
1727525992798688256,0.30430155992507935,0.0007309392094612122,0.38500264286994934,[]
1727525992798688256,0.30430155992507935,0.0007309392094612122,0.38500264286994934,[]
1727525992819688704,0.2937210500240326,-0.025446295738220215,0.3854154944419861,[]
1727525992819688704,0.2937210500240326,-0.025446295738220215,0.3854154944419861,[]
1727525992819688704,0.2937210500240326,-0.025446295738220215,0.3854154944419861,[]
1727525992819688704,0.2937210500240326,-0.025446295738220215,0.3854154944419861,[]
1727525992840689152,0.3160369396209717,0.11918607354164124,0.3877699375152588,[]
1727525992840689152,0.3160369396209717,0.11918607354164124,0.3877699375152588,[]
1727525992840689152,0.3160369396209717,0.11918607354164124,0.3877699375152588,[]
1727525992840689152,0.3160369396209717,0.11918607354164124,0.3877699375152588,[]
1727525992861689600,0.29229235649108887,-0.013478744775056839,0.4709952473640442,[]
1727525992861689600,0.29229235649108887,-0.013478744775056839,0.4709952473640442,[]
1727525992861689600,0.29229235649108887,-0.013478744775056839,0.4709952473640442,[]
1727525992861689600,0.29229235649108887,-0.013478744775056839,0.4709952473640442,[]
1727525992882690048,0.23783224821090698,0.030229663476347923,0.36651548743247986,[]
1727525992882690048,0.23783224821090698,0.030229663476347923,0.36651548743247986,[]
1727525992882690048,0.23783224821090698,0.030229663476347923,0.36651548743247986,[]
1727525992882690048,0.23783224821090698,0.030229663476347923,0.36651548743247986,[]
