timestamp,accel_x,accel_y,accel_z
1.7294237642178081e+18,-0.016068849712610245,-0.05632356181740761,-9.791573524475098
1.7294237642238083e+18,0.02967037819325924,-0.01688035950064659,-9.789647102355957
1.7294237642298084e+18,0.04220559075474739,-0.03159911930561066,-9.807087898254395
1.7294237642328084e+18,-0.07255620509386063,0.00936276838183403,-9.90304946899414
1.7294237642388086e+18,-0.09729601442813873,-0.06276170164346695,-9.933331489562988
1.7294237642448087e+18,-0.007335740607231855,0.00829800684005022,-9.764135360717773
1.7294237642478088e+18,0.029922476038336754,0.025536060333251953,-9.843098640441895
1.729423764253809e+18,-0.05535110831260681,0.03256940841674805,-9.778172492980957
1.729423764259809e+18,0.0179185401648283,-0.0737633928656578,-9.794734954833984
1.7294237642658092e+18,0.09956043213605881,0.011828459799289703,-9.79417610168457
1.7294237642688092e+18,-0.024388914927840233,0.04420216754078865,-9.814050674438477
1.7294237642748093e+18,0.02558945305645466,-0.03459952771663666,-9.884941101074219
1.7294237642808095e+18,-0.0026679253205657005,-0.030362330377101898,-9.743249893188477
1.7294237642838095e+18,0.06608814001083374,-0.014609131962060928,-9.780569076538086
1.7294237642898097e+18,-0.010747302323579788,-0.03388262167572975,-9.803482055664062
1.7294237642958098e+18,-0.043904151767492294,0.011004717089235783,-9.770429611206055
1.72942376430181e+18,0.022740310057997704,-0.008714010007679462,-9.753226280212402
1.72942376430781e+18,-0.023265613242983818,0.048098478466272354,-9.779621124267578
1.7294237643138102e+18,0.005655752494931221,-0.01677943393588066,-9.790656089782715
1.7294237643168102e+18,0.038865529000759125,-0.06559870392084122,-9.806879997253418
1.7294237643228104e+18,0.03062450885772705,-0.022268589586019516,-9.769388198852539
1.7294237643288105e+18,0.03898527845740318,-0.01858866773545742,-9.83310317993164
1.7294237643348106e+18,-0.02406853251159191,-0.01996975764632225,-9.771538734436035
1.7294237643378107e+18,0.08732856065034866,-0.019563846290111542,-9.83369255065918
1.7294237643438108e+18,0.016480710357427597,0.08080994337797165,-9.847807884216309
1.729423764349811e+18,0.05206025764346123,0.0439835824072361,-9.862780570983887
1.729423764355811e+18,0.02517622709274292,0.05893651768565178,-9.778825759887695
1.7294237643618112e+18,0.022572949528694153,-0.059768714010715485,-9.834742546081543
1.7294237643678113e+18,-0.014854621142148972,-0.0724904015660286,-9.8622407913208
1.7294237643738115e+18,0.02092653512954712,-0.002250906080007553,-9.79239559173584
1.7294237643768115e+18,0.00832040049135685,0.039899133145809174,-9.832959175109863
1.7294237643858117e+18,-0.002060840604826808,-0.06874408572912216,-9.834875106811523
1.7294237643888118e+18,-0.027187377214431763,-0.02486259490251541,-9.889330863952637
1.729423764394812e+18,0.03653775155544281,-0.04659115523099899,-9.793511390686035
1.729423764400812e+18,0.11233741044998169,0.07243833690881729,-9.76636791229248
1.7294237644068122e+18,-0.013078092597424984,-0.050813451409339905,-9.794843673706055
1.7294237644128123e+18,-0.01642385497689247,-0.072200246155262,-9.739965438842773
1.7294237644158124e+18,-0.021258262917399406,-0.1158280223608017,-9.728455543518066
1.7294237644218125e+18,0.05000467598438263,0.008963426575064659,-9.760330200195312
1.7294237644278126e+18,-0.06260941922664642,0.025522513315081596,-9.889908790588379
1.7294237644338127e+18,-0.028023090213537216,0.03525680676102638,-9.792304992675781
1.7294237644398129e+18,-0.02274766005575657,-0.0013103352393954992,-9.85689926147461
1.729423764442813e+18,0.0555654801428318,-0.0703604593873024,-9.80720043182373
1.729423764448813e+18,0.04588235542178154,-0.023948775604367256,-9.788512229919434
1.7294237644578132e+18,-0.04782014340162277,0.03199618309736252,-9.844843864440918
1.7294237644608133e+18,0.011149229481816292,-0.06092791631817818,-9.846803665161133
1.7294237644668134e+18,0.00454925000667572,-0.030326994135975838,-9.849934577941895
1.7294237644728136e+18,0.0008296493906527758,0.0704192966222763,-9.869183540344238
1.7294237644788137e+18,0.028424423187971115,0.014112538658082485,-9.795680046081543
1.7294237644848138e+18,0.031084001064300537,-0.05291704460978508,-9.847162246704102
1.729423764487814e+18,0.09245558828115463,-0.030676506459712982,-9.734272956848145
1.729423764493814e+18,-0.05743947997689247,-0.03706784173846245,-9.808553695678711
1.7294237644998141e+18,-0.014596675522625446,0.08135572075843811,-9.867799758911133
1.7294237645058143e+18,0.06094793602824211,0.09419023990631104,-9.788067817687988
1.7294237645088143e+18,-0.028426140546798706,-0.008353779092431068,-9.80445671081543
1.7294237645148145e+18,0.04411754757165909,0.03605544567108154,-9.902338027954102
1.7294237645208146e+18,-0.03917541727423668,-0.0057253167033195496,-9.814844131469727
1.7294237645268147e+18,0.031320907175540924,-0.03599746525287628,-9.802593231201172
1.7294237645328148e+18,-0.09561344981193542,0.0366758294403553,-9.826750755310059
1.729423764535815e+18,0.07676934450864792,0.022537076845765114,-9.798624038696289
1.729423764541815e+18,-0.12341698259115219,0.029172338545322418,-9.825813293457031
1.7294237645478152e+18,0.006108544766902924,0.0251065194606781,-9.840888977050781
1.7294237645538153e+18,0.025418533012270927,0.007475980557501316,-9.780536651611328
1.7294237645598154e+18,-0.0776287317276001,-0.05907346308231354,-9.75063419342041
1.7294237645628155e+18,0.04852515086531639,0.029624687507748604,-9.816324234008789
1.7294237645688156e+18,0.008917718194425106,-0.055216286331415176,-9.846569061279297
1.7294237645748157e+18,-0.018975693732500076,-0.038666386157274246,-9.726428031921387
1.729423764580816e+18,-0.04331202432513237,0.028636861592531204,-9.84350299835205
1.729423764583816e+18,0.02652394212782383,0.07867946475744247,-9.866443634033203
1.729423764589816e+18,0.003943422809243202,0.011677302420139313,-9.746874809265137
1.7294237645958162e+18,-0.07291153818368912,0.041454918682575226,-9.829036712646484
1.7294237645988163e+18,-0.006844755262136459,-0.07077279686927795,-9.853647232055664
1.7294237646048164e+18,-0.03636784479022026,0.06874693930149078,-9.845526695251465
1.7294237646108165e+18,-0.0015147425001487136,0.024746712297201157,-9.746637344360352
1.7294237646138166e+18,-0.03848729282617569,-0.02693682163953781,-9.770466804504395
1.7294237646198167e+18,-0.07271892577409744,-0.053646959364414215,-9.820194244384766
1.7294237646258168e+18,0.009752594865858555,0.03506992384791374,-9.875706672668457
1.729423764628817e+18,-0.03764262795448303,-0.03560858219861984,-9.840958595275879
1.729423764634817e+18,-0.03258737921714783,-0.01352433580905199,-9.811909675598145
1.7294237646408172e+18,0.0052297296933829784,-0.02563999593257904,-9.844023704528809
1.7294237646468173e+18,0.005377685651183128,-0.019080622121691704,-9.803319931030273
1.7294237646498173e+18,-0.011431809514760971,-0.06691238284111023,-9.765861511230469
1.7294237646558175e+18,0.0007202589185908437,0.012485605664551258,-9.813065528869629
1.7294237646618176e+18,-0.05237484723329544,0.008308994583785534,-9.797660827636719
1.7294237646648177e+18,-0.08586698770523071,0.07000196725130081,-9.736759185791016
1.7294237646708178e+18,0.07940326631069183,0.019975174218416214,-9.868291854858398
1.729423764676818e+18,-0.005972638260573149,0.036230869591236115,-9.834451675415039
1.729423764679818e+18,-0.051269516348838806,-0.04605874419212341,-9.801596641540527
1.729423764685818e+18,-0.06057228520512581,0.06455199420452118,-9.819079399108887
1.7294237646918182e+18,-0.05822218209505081,0.031850576400756836,-9.807239532470703
1.7294237646948183e+18,0.01488824188709259,-0.008252368308603764,-9.858770370483398
1.7294237647008184e+18,0.023463953286409378,-0.0058767059817910194,-9.851279258728027
1.7294237647068186e+18,0.08191163837909698,-0.02646271139383316,-9.789661407470703
1.7294237647098186e+18,-0.047303587198257446,-0.03614889830350876,-9.761333465576172
1.7294237647158188e+18,0.025853758677840233,0.019355643540620804,-9.837505340576172
1.729423764721819e+18,-0.0420827753841877,0.010123398154973984,-9.790871620178223
1.729423764727819e+18,-0.061033714562654495,0.061269741505384445,-9.806498527526855
1.729423764730819e+18,0.04979722574353218,0.08060234785079956,-9.809085845947266
1.7294237647368192e+18,-0.02522018738090992,-0.04185758903622627,-9.768804550170898
1.7294237647428193e+18,-0.030939005315303802,-0.05699215456843376,-9.76280689239502
1.7294237647458194e+18,0.012946929782629013,-0.005018817726522684,-9.771960258483887
1.7294237647518195e+18,-0.04793896526098251,-0.06066242232918739,-9.907227516174316
1.7294237647578196e+18,-0.0016593924956396222,0.07188034057617188,-9.825003623962402
1.7294237647608197e+18,-0.055286843329668045,-0.028430765494704247,-9.778998374938965
1.7294237647668198e+18,-0.0004973027971573174,0.052562594413757324,-9.835836410522461
1.72942376477282e+18,0.03595379367470741,-0.026797940954566002,-9.788206100463867
1.72942376477582e+18,0.00361639610491693,0.03509708493947983,-9.799107551574707
1.7294237647818202e+18,-0.01122969575226307,-0.01385499071329832,-9.78369140625
1.7294237647878203e+18,-0.048265449702739716,0.0601642020046711,-9.774195671081543
1.7294237647938204e+18,0.04375437647104263,0.010475200600922108,-9.804347038269043
1.7294237647968205e+18,0.03235359862446785,0.08070376515388489,-9.801265716552734
1.7294237648028206e+18,-0.07179240882396698,-0.028308836743235588,-9.80584716796875
1.7294237648088207e+18,0.010433820076286793,-0.0076652225106954575,-9.754971504211426
1.7294237648148209e+18,0.01159923616796732,-0.06726011633872986,-9.759589195251465
1.729423764817821e+18,0.11033143103122711,0.03588855266571045,-9.776612281799316
1.729423764823821e+18,-0.052309103310108185,-0.031320683658123016,-9.83684253692627
1.7294237648298212e+18,-0.009780963882803917,0.07401443272829056,-9.776078224182129
1.7294237648328212e+18,-0.021463535726070404,-0.036145638674497604,-9.77325439453125
1.7294237648388214e+18,-0.011568804271519184,0.016612432897090912,-9.86625862121582
1.7294237648448215e+18,-0.036791373044252396,0.07583112269639969,-9.762499809265137
1.7294237648478216e+18,-0.05748933181166649,-0.00547178415581584,-9.747748374938965
1.7294237648538217e+18,-0.06969699263572693,-0.020820848643779755,-9.678176879882812
1.7294237648598218e+18,-0.07974322140216827,-0.047775037586688995,-9.86829948425293
1.729423764862822e+18,0.014878015965223312,-0.03924637660384178,-9.737160682678223
1.729423764868822e+18,0.005281249992549419,-0.0992032140493393,-9.813962936401367
1.7294237648748221e+18,0.02833498641848564,-0.03939615190029144,-9.766700744628906
1.7294237648778222e+18,-0.0671912282705307,-0.030596571043133736,-9.793780326843262
1.7294237648838223e+18,-0.02652619406580925,0.0778711661696434,-9.82191276550293
1.7294237648898225e+18,0.062469545751810074,-0.03660460188984871,-9.78718376159668
1.7294237648958226e+18,-0.004338692873716354,0.062488339841365814,-9.75390911102295
1.7294237648988227e+18,-0.08819425851106644,-0.0326407328248024,-9.732752799987793
1.7294237649048228e+18,0.05883337929844856,-0.020616162568330765,-9.819713592529297
1.729423764910823e+18,-0.07594169676303864,0.062123216688632965,-9.850384712219238
1.729423764913823e+18,0.049782950431108475,-0.0023517401423305273,-9.809431076049805
1.729423764919823e+18,0.03703474998474121,0.029397036880254745,-9.788591384887695
1.7294237649258232e+18,-0.017075246199965477,0.04816459119319916,-9.875181198120117
1.7294237649318234e+18,-0.00045793334720656276,0.01254743617027998,-9.734103202819824
1.7294237649348234e+18,-0.02453061379492283,0.01097908429801464,-9.721884727478027
1.7294237649408236e+18,-0.007833574898540974,-0.02669866383075714,-9.777483940124512
1.7294237649468237e+18,0.06097380071878433,0.021061385050415993,-9.851192474365234
1.7294237649498237e+18,0.0161421038210392,0.02593887783586979,-9.816258430480957
1.7294237649558239e+18,-0.07616148889064789,0.025282012298703194,-9.806181907653809
1.729423764961824e+18,-0.07428305596113205,-0.02212519943714142,-9.830660820007324
1.729423764964824e+18,-0.06505326181650162,0.028722083196043968,-9.830657958984375
1.7294237649708242e+18,-0.010810872539877892,0.02531769499182701,-9.811301231384277
1.7294237649768243e+18,0.029050396755337715,0.018904436379671097,-9.717240333557129
1.7294237649828244e+18,0.05482795834541321,-0.020820749923586845,-9.764564514160156
1.7294237649858245e+18,-0.0016128703719004989,-0.06350415199995041,-9.818741798400879
1.7294237649918246e+18,-0.08281829208135605,-0.07460334897041321,-9.818185806274414
