timestamp,baro_alt
1.7275263277003535e+18,121.3117904663086
1.7275263277003535e+18,121.3117904663086
1.7275263277003535e+18,121.3117904663086
1.727526327721354e+18,121.33819580078125
1.727526327721354e+18,121.33819580078125
1.727526327721354e+18,121.33819580078125
1.727526327721354e+18,121.33819580078125
1.7275263277423544e+18,121.45703125
1.7275263277423544e+18,121.45703125
1.7275263277423544e+18,121.45703125
1.7275263277423544e+18,121.45703125
1.727526327763355e+18,121.16917419433594
1.727526327763355e+18,121.16917419433594
1.727526327763355e+18,121.16917419433594
1.727526327763355e+18,121.16917419433594
1.7275263277843553e+18,121.4438247680664
1.7275263277843553e+18,121.4438247680664
1.7275263277843553e+18,121.4438247680664
1.7275263278053558e+18,121.40158081054688
1.7275263278053558e+18,121.40158081054688
1.7275263278053558e+18,121.40158081054688
1.7275263278053558e+18,121.40158081054688
1.7275263278263562e+18,121.40158081054688
1.7275263278263562e+18,121.40158081054688
1.7275263278263562e+18,121.40158081054688
1.7275263278263562e+18,121.40158081054688
1.7275263278473567e+18,121.07938385009766
1.7275263278473567e+18,121.07938385009766
1.7275263278473567e+18,121.07938385009766
1.7275263278473567e+18,121.07938385009766
1.727526327868357e+18,121.38572692871094
1.727526327868357e+18,121.38572692871094
1.727526327868357e+18,121.38572692871094
1.7275263278893576e+18,121.31706237792969
1.7275263278893576e+18,121.31706237792969
1.7275263278893576e+18,121.31706237792969
1.7275263278893576e+18,121.31706237792969
1.727526327910358e+18,121.4068603515625
1.727526327910358e+18,121.4068603515625
1.727526327910358e+18,121.4068603515625
1.727526327910358e+18,121.4068603515625
1.7275263279313585e+18,121.34347534179688
1.7275263279313585e+18,121.34347534179688
1.7275263279313585e+18,121.34347534179688
1.7275263279313585e+18,121.34347534179688
1.727526327952359e+18,121.45439147949219
1.727526327952359e+18,121.45439147949219
1.727526327952359e+18,121.45439147949219
1.727526327952359e+18,121.45439147949219
1.7275263279733594e+18,121.2246322631836
1.7275263279733594e+18,121.2246322631836
1.7275263279733594e+18,121.2246322631836
1.7275263279733594e+18,121.2246322631836
1.7275263279943598e+18,121.38044738769531
1.7275263279943598e+18,121.38044738769531
1.7275263279943598e+18,121.38044738769531
1.7275263279943598e+18,121.38044738769531
1.7275263280153603e+18,121.5019302368164
1.7275263280153603e+18,121.5019302368164
1.7275263280153603e+18,121.5019302368164
1.7275263280153603e+18,121.5019302368164
1.7275263280363607e+18,121.4992904663086
1.7275263280363607e+18,121.4992904663086
1.7275263280363607e+18,121.4992904663086
1.7275263280363607e+18,121.4992904663086
1.7275263280573612e+18,121.41741943359375
1.7275263280573612e+18,121.41741943359375
