gt_x,gt_y,gt_z,gt_vx,gt_vy,gt_vz,gt_ax,gt_ay,gt_az,gt_qw,gt_qx,gt_qy,gt_qz,gt_wx,gt_wy,gt_wz
0.004087864421308041,-0.02055179327726364,-5.486539363861084,0.0036395504139363766,0.0015601624036207795,0.9973962306976318,-0.015848984941840172,0.0065536899492144585,0.0028524398803710938,0.9999974370002747,0.0003338887763675302,0.0008090782794170082,-0.002124789170920849,0.0009911246597766876,-0.00016145242261700332,-0.003698082873597741
0.004119979217648506,-0.02053748443722725,-5.4745707511901855,0.0034494211431592703,0.0016394684789702296,0.9974362254142761,-0.015831705182790756,0.006662089843302965,0.00356292724609375,0.9999973773956299,0.0003388060722500086,0.0008077870006673038,-0.0021416200324892998,0.00029969820752739906,-0.0002886703296098858,-0.0037939189933240414
0.004160803277045488,-0.020517569035291672,-5.465593338012695,0.00330704846419394,0.0016995365731418133,0.9974685311317444,-0.0158056803047657,0.006670073140412569,0.003604888916015625,0.9999972581863403,0.00033544920734129846,0.0008059723186306655,-0.0021644975058734417,-0.0014657480642199516,-0.00031165085965767503,-0.0038511038292199373
0.004189927596598864,-0.02050200290977955,-5.456615447998047,0.0031649156007915735,0.0017591596115380526,0.9975117444992065,-0.015769818797707558,0.006497200578451157,0.00360107421875,0.9999973177909851,0.00032566761365160346,0.0008045911090448499,-0.0021819458343088627,-0.0028777432162314653,-0.0003134777653031051,-0.003906758967787027
0.004226772114634514,-0.020480426028370857,-5.444644927978516,0.0029757702723145485,0.0018360738176852465,0.9975308179855347,-0.015737535431981087,0.006219928618520498,0.0023193359375,0.9999972581863403,0.00030189359677024186,0.0007997040520422161,-0.0022055478766560555,-0.004781919531524181,-0.0016056342283263803,-0.003965499810874462
0.004252918530255556,-0.020463652908802032,-5.435667037963867,0.0028346164617687464,0.0018902570009231567,0.9975575804710388,-0.015549508854746819,0.005663050338625908,0.003444671630859375,0.9999972581863403,0.00027982183382846415,0.0007900999626144767,-0.002223494229838252,-0.004678351804614067,-0.0024857220705598593,-0.004018083680421114
0.004277800675481558,-0.020446408540010452,-5.423696517944336,0.0026489016599953175,0.0019565834663808346,0.9975992441177368,-0.015328128822147846,0.005264777224510908,0.0035228729248046875,0.9999971985816956,0.0002611701493151486,0.0007784374756738544,-0.002241687849164009,-0.003505812492221594,-0.002673337934538722,-0.0040913959965109825
0.0043090395629405975,-0.020422743633389473,-5.414717197418213,0.002511991187930107,0.0020025824196636677,0.9976287484169006,-0.015096594579517841,0.004975195042788982,0.0020351409912109375,0.9999971985816956,0.0002484283468220383,0.0007664234144613147,-0.0022663455456495285,-0.001463807770051062,-0.002440705196931958,-0.004149933345615864
0.004331039730459452,-0.020404521375894547,-5.40573787689209,0.0023771426640450954,0.00204655178822577,0.9976407885551453,-0.01481966394931078,0.004804166499525309,0.0026845932006835938,0.999997079372406,0.00024311932793352753,0.0007542267558164895,-0.0022851210087537766,-5.142152076587081e-06,-0.0012150942347943783,-0.004195516929030418
0.004351833835244179,-0.02037961594760418,-5.393765449523926,0.0021997157018631697,0.0021042190492153168,0.9976757764816284,-0.014718793332576752,0.00480915792286396,0.003360748291015625,0.999997079372406,0.00024394992215093225,0.0007495922036468983,-0.0023041204549372196,0.0003637044574134052,-0.0015869791386649013,-0.004264798481017351
0.004377702716737986,-0.02036048285663128,-5.384786128997803,0.002067733556032181,0.002147624036297202,0.9977007508277893,-0.014525950886309147,0.004855530336499214,0.002765655517578125,0.9999969601631165,0.00024694425519555807,0.0007372898398898542,-0.002329793991521001,0.0007249083719216287,-0.0029517177026718855,-0.004306910093873739
0.00439572473987937,-0.02034095674753189,-5.37580680847168,0.0019373999675735831,0.002206146717071533,0.9977288842201233,-0.014245946891605854,0.0049195317551493645,0.0033435821533203125,0.9999969601631165,0.00025038496823981404,0.0007214666693471372,-0.002349310554563999,0.0008005722193047404,-0.00386622897349298,-0.004402402322739363
0.004417950753122568,-0.020314306020736694,-5.363834381103516,0.0017678322037681937,0.0022507337853312492,0.9977594614028931,-0.013895275071263313,0.0049887425266206264,0.003429412841796875,0.9999969601631165,0.00025396651471965015,0.000695308146532625,-0.0023758711759001017,0.0008674556156620383,-0.0049827005714178085,-0.004469714593142271
0.004433303605765104,-0.02029384672641754,-5.354853630065918,0.0016446124063804746,0.002311193849891424,0.9977821707725525,-0.013314723037183285,0.0050940001383423805,0.001239776611328125,0.9999968409538269,0.00026019581127911806,0.0006713087786920369,-0.002396157942712307,0.0015297327190637589,-0.005494512151926756,-0.004537648521363735
0.004452083725482225,-0.02026592567563057,-5.342879295349121,0.0014867710415273905,0.0023576461244374514,0.9977880716323853,-0.012833485379815102,0.005238804500550032,0.00029468536376953125,0.9999969005584717,0.0002735114539973438,0.0006394873489625752,-0.0024236042518168688,0.0032263065222650766,-0.005030942615121603,-0.004612601827830076
0.004464950878173113,-0.02024449035525322,-5.333898544311523,0.0013733406085520983,0.0024058513808995485,0.9978143572807312,-0.01223793812096119,0.005605633370578289,0.0031156539916992188,0.9999967813491821,0.00029026702395640314,0.0006181656499393284,-0.0024445136077702045,0.003984696697443724,-0.004277510568499565,-0.004671757109463215
0.0044768149964511395,-0.020215215161442757,-5.321924209594727,0.0012279798975214362,0.002474523149430752,0.9978516101837158,-0.011871659196913242,0.005956604145467281,0.005646705627441406,0.9999967813491821,0.0003083644842263311,0.0006014697719365358,-0.002465685596689582,0.003920086659491062,-0.0030015395022928715,-0.004760692361742258
0.004491127096116543,-0.020192699506878853,-5.312943458557129,0.0011223246110603213,0.0025296760722994804,0.9979072213172913,-0.011628353036940098,0.006387484725564718,0.006557464599609375,0.9999966621398926,0.00032842118525877595,0.0005891529144719243,-0.002494426444172859,0.002362038940191269,-0.0013504523085430264,-0.0048415870405733585
0.004503762349486351,-0.020161882042884827,-5.300967693328857,0.0009838608093559742,0.0026071195024996996,0.9979705810546875,-0.011466380208730698,0.006571503821760416,0.0038557052612304688,0.9999966621398926,0.00033516716212034225,0.0005841859383508563,-0.0025237645022571087,0.0006088874652050436,-0.0012659508502110839,-0.004929401911795139
